Level, h1, h2, h3, h4, h5, h6, h7, h8, h9, h10, h12, h13, h14, h15, h16, h17
Level 86,0.000518300011754036,0.00034629995934665203,0.00025180005468428135,0.00013460000045597553,0.00019259992986917496,0.00012529995292425155,0.00033599999733269215,0.0003419999498873949,0.0008783999830484391,0.0013498999644070864,0.06004270007833838,0.0019272001460194587,0.00017259996384382247,0.0007514000404626131,0.0010476999916136265,0.07148890006355942
Level 87,0.00031440804872433025,0.00013990161985668595,0.00011117635490033679,0.00007434884086593783,0.00010008918931183678,0.00007185380962040549,0.0003732427328368755,0.0002824052956445761,0.000400888565814711,0.00012491357506949177,0.0762086941865069,0.002234438398791975,0.00009509746095562254,0.0005129284627698622,0.0008341973200824034,0.08095503604223142
Level 88,0.0002279263486290597,0.0001240505042127541,0.00010456681961696092,0.00007260435266385619,0.00010230480351915531,0.00006704384533564946,0.00015781936260225772,0.00016508803345845774,0.0004981809874891357,0.0001228316399582078,0.03965192949249086,0.0011997990197819268,0.00008980462752917657,0.00023038126854928322,0.0003846254030204016,0.0906554956163235
Level 89,0.00022550000409994806,0.00014792861683028086,0.00012707138167960302,0.00007350001085017408,0.00010492865528379167,0.00006599997037223407,0.0001719286000089986,0.00016807136125862598,0.000414499979732292,0.0001512856355735234,0.03409535707240658,0.0007875000924936362,0.00008150000524308001,0.00036207144148647785,0.0004930713746164526,0.04279307139638279
Level 90,0.0002398918936582836,0.0001535134994097658,0.00012187388733969078,0.00007837836689374469,0.00011495495349303022,0.00007781082646803813,0.00018075675292460769,0.0001727837674856723,0.0004070090163532678,0.00013772971290457357,0.04536880179820163,0.0009449909877468337,0.00009390993698223217,0.00030903602522369976,0.0005324954787890116,0.05525393693850519
Level 91,0.00017111451642317626,0.00012232058233659687,0.00009100000509096465,0.00006970994615259061,0.00009468699741454525,0.000060541978290745323,0.00016905346046422275,0.00014958772737220044,0.00032195420438096723,0.00011439691119976626,0.05468693894924212,0.004046549611788897,0.00007955723918462528,0.00021068702046652787,0.0009608244103955403,0.06410139696032718
Level 92,0.0002937734683772969,0.00014207627474008294,0.00010804377661462815,0.00007037201695481739,0.0000900992150844864,0.00006619307846884909,0.0001909344267834329,0.00016259854834628615,0.0003661009412001775,0.00012462340292466163,0.0484542752837054,0.0022098753571758146,0.00009222729624747728,0.00048069527894016367,0.0011663788945071045,0.054201430319398045
Level 93,0.0003331911548122428,0.00015667941224837195,0.00012043884596426059,0.0000737574904681546,0.00010528414136484669,0.00007305184313440543,0.00023259323130446374,0.00028394864873304933,0.0003948875730979458,0.0001302836573745035,0.059860791674808025,0.002503726065111169,0.00010355208037403305,0.0004065141758312577,0.0006520358048090957,0.06439132658431598
Level 94,0.00027634627890496126,0.0001376658695323131,0.00010800263005516727,0.00006983149610039765,0.00010383813791313033,0.00006728601689557553,0.00015880969533637498,0.0001583990226848603,0.00034580944579461485,0.00012237772659873028,0.03919539664270166,0.0018255206697021427,0.00009598847363350446,0.0002509376097263302,0.0004493028045202804,0.04777515710412474
Level 95,0.0004050139180859698,0.00017510868009856724,0.00013533328515748051,0.00007965336264657406,0.00011681303837591824,0.00007564341649413109,0.0002682805794993362,0.00019749936212813725,0.0004381277186430632,0.00016745262167895867,0.04192506151104756,0.0012888263949775351,0.00011586418645547727,0.000339897566992699,0.0006183805945074673,0.0496705648524226
Level 96,0.00024700002922188667,0.0001267619164926665,0.00011109518596813792,0.00007138099698793321,0.00010676185290018718,0.00006495240987056778,0.00016352383508568718,0.00015704766181962832,0.00041271429065437547,0.00012719045792307173,0.03680066669005014,0.0006003809782365958,0.00008347617196185248,0.0002908571845009213,0.0007357142555216948,0.04684066670458941
Level 97,0.0009583571393574987,0.000702642769153629,0.0005891428528619665,0.00029071430409593243,0.0004324999504855701,0.0002653571843568768,0.0007102142553776503,0.0006670000231159585,0.002023999945127538,0.000557571483243789,0.16411792856108928,0.006305928541613477,0.0003469286020845175,0.0013235713953950576,0.0034254286105611493,0.1973833571786859
Level 98,0.0003372105165270337,0.00024098245296300504,0.00020136845935332147,0.00011856139131021082,0.00018642109148857888,0.00011312276157632209,0.000259789458492346,0.0002731929876302418,0.0006118245635247021,0.00022477195843269952,0.061778754347183724,0.0019129473519952673,0.00014649123247516784,0.0004172982451947112,0.0007662456319258924,0.07826152630967267
Level 99,0.0002310908484187993,0.000136818214686531,0.00011800005185333166,0.00007736361162229018,0.00011715153232216835,0.00007130308641177236,0.00014981813728809357,0.0001651212347276283,0.00038981821500893795,0.0001391818126042684,0.04344581822497827,0.0008293939754366875,0.00008636363076441216,0.0002884848579538591,0.000495666680349545,0.054601696954870764
Level 100,0.00021127784728176065,0.00013199998755697852,0.0001192592619055951,0.00007359260106804195,0.00010587040472913671,0.00006746298943956693,0.00015011109860131033,0.0001894073923014932,0.00037396298204031255,0.00013277779712721153,0.040080407444663624,0.0013602776884066839,0.00008587036454291256,0.00034255559418212486,0.000640148115861747,0.04770987039362943
Level 101,0.0002615000379996167,0.00016027776938345697,0.0001320555650939544,0.0000765000263022052,0.00011800001892778609,0.00006822212081816461,0.00017805547556943365,0.00018455558973881934,0.00047133322287764814,0.0001546666802217563,0.03750455557989577,0.0009843888433857097,0.00009044440877106454,0.00031388892481724423,0.0005076666259103351,0.04764344447499348
Level 102,0.00033879997208714486,0.00021890001371502877,0.00013870010152459145,0.00009070001542568206,0.0001281999982893467,0.00008260007016360759,0.00022300006821751595,0.0002344000618904829,0.0006440000608563424,0.0001807001419365406,0.04746950003318488,0.0009670000988990068,0.00010010004043579102,0.00048530008643865585,0.0006959999911487103,0.05853450000286102
Level 103,0.00029883339690665406,0.00020208326168358326,0.00014999997802078724,0.00009041663724929094,0.00012558341647187868,0.00008183329676588376,0.00019316658532867828,0.00021958335613210997,0.0005429999437183142,0.00018774993562450012,0.04473149993767341,0.0008055833944429954,0.00010491667004923026,0.0004169167174647252,0.0009667500077436367,0.0569396666639174
Level 104,0.00037146585148916577,0.00017602109782754167,0.00012158638176494435,0.00007642824185266235,0.00010947733430737789,0.00007192626198999239,0.00019469980912328587,0.00018628054614219108,0.0005290662225453346,0.00014849592401802302,0.04883233444934082,0.0014784881942003735,0.00009995383588495622,0.0004135661194085801,0.000992158970538568,0.05607759911815611
Level 105,0.00021710999775677919,0.0001347599970176816,0.00011271500727161766,0.00007444500923156738,0.00010486000450327992,0.00006780499825254083,0.00017338499892503024,0.0001927549811080098,0.00039954002480953934,0.00014786501182243228,0.0641072800126858,0.00296294501516968,0.00008535999804735184,0.0003851350140757859,0.0005423849844373763,0.05701749500120059
Level 106,0.00037776383625376706,0.0001694892765954137,0.0001127870481078779,0.00007612365194030905,0.00010437857189182458,0.00007144330780387724,0.0005203214278610955,0.00031985759539695987,0.0008324062489139448,0.00012675803840725815,0.14762795714258184,0.003480113842566165,0.0001026080341294541,0.0007171607127280107,0.0006174285709026403,0.15881473973651217
Level 107,0.0003987607980117748,0.00016613808781742385,0.0001235101423811421,0.0000726462699014557,0.00010260536654788942,0.00007358475049460278,0.00039634031517289735,0.0006069519017038,0.0005736387348782603,0.0001359296475320138,0.16875666099510897,0.0025962565434945466,0.00010276112522008337,0.0005554381569942547,0.0006214986908486045,0.18200556773747834
Level 108,0.0007394198387367349,0.0002982520010562278,0.00018950587324185106,0.00008834273211542406,0.00015001833464269016,0.00009590361839169956,0.0007916469263551265,0.00047809167532578676,0.0013636125991191867,0.00024280771105206512,0.17889247860669297,0.005606604137531905,0.00014101505431915373,0.0011070521842192667,0.000990709922612274,0.19149880112509177
Level 109,0.00045060007832944395,0.0002468000166118145,0.00018029995262622834,0.0000934000127017498,0.00014169993810355663,0.00007700007408857345,0.0004046000074595213,0.00024329996667802334,0.0009316001087427139,0.00021730000153183938,0.07897870000451804,0.002328799990937114,0.00011889995075762272,0.000688699958845973,0.0008239999879151583,0.09813890005461871
Level 110,0.00028310000586013,0.00017473331342140834,0.0002813999851544698,0.00008933336163560549,0.00011913332467277845,0.00007919999770820141,0.00020930001822610695,0.00019113332964479924,0.00047783334739506247,0.00016810001494983832,0.04622749998234212,0.0008925999825199445,0.00010429997928440571,0.0003971999821563562,0.0005511333545049032,0.057776766705016296
Level 111,0.00038532555363205974,0.0002469534465913163,0.0001733953263177428,0.00009558137592881225,0.00013709301128983498,0.00008432557373199352,0.002205069804953974,0.00027381397004044335,0.0006496744490293569,0.00024458140048176744,0.12246713955171926,0.0024317675053553527,0.0001397675098201563,0.0006103023323555325,0.00270504652804067,0.13252434886038997
Level 112,0.00032921916660987174,0.00017259973822420662,0.00013147900064336502,0.00008385170439351106,0.0001196522446559483,0.00007577428442677801,0.0002845131261689769,0.0001996286015400267,0.0004483923942994649,0.0001570866162108937,0.055762872702425,0.002153081362920366,0.00010550392637630616,0.0004735538036882721,0.0006095078728574859,0.065959636484373
Level 113,0.00027182582778403084,0.00015416666977219397,0.00011001426346219696,0.00007869970219841859,0.00011034458791753193,0.00007694895419798366,0.0002390870848228713,0.0002608656115527894,0.0004718753749745207,0.0001350285246962676,0.06471226951345108,0.0016123400945160483,0.00010793168704632346,0.0006557845349029243,0.0017645352868944988,0.07201223724763617
Level 114,0.0005295548676460274,0.0002056023411614238,0.0002468049505070021,0.00008448434203586342,0.00011636429771622063,0.00007085518198331935,0.00044247918333928735,0.00022106604265529018,0.0010966336412921082,0.00013807911578326198,0.1264848651495478,0.0032156050933437185,0.00011296662680438223,0.0020064630205760634,0.0017912180856892875,0.15223584657997574
Level 115,0.0002916113461671857,0.00016152746182926536,0.00010516415122507491,0.00008028907887974847,0.00010430838746357626,0.00006760229335790956,0.00027074230448148953,0.00019261678011933938,0.0012050482765397683,0.0001316101404944492,0.06561665540121554,0.004903265540350361,0.00009823476111063342,0.0007382287190272712,0.0014066511715099656,0.12211250029554883
Level 116,0.000323028615357529,0.00015611129491597368,0.00011866535237784511,0.000076709856724867,0.00010537440053502687,0.0000761947498341433,0.00026286565195265656,0.0002524228866503756,0.0004228823596170388,0.00013145150591594142,0.06423911684568799,0.0015127527862876086,0.00010137361050872146,0.0006055747253586359,0.000911480121222726,0.06999428617206827
Level 117,0.00021684325821254226,0.00013275197356022776,0.00010312698034953976,0.00007138094155206567,0.00010305557987608371,0.00006750594207366544,0.00015943650145172362,0.00016584324406548624,0.0004901468424895216,0.00012203570019217237,0.04371108531597115,0.003079855168748292,0.00008639881372570045,0.00027699205776794797,0.00031659126906315724,0.06728659325098205
Level 118,0.00028554543598809025,0.00017473637973043052,0.0001218636774203994,0.00007935455915602771,0.00011094545691528103,0.00007518179799345407,0.0004306636369702491,0.0004189363426782868,0.0005310636310076172,0.00015710001303391024,0.15857724546539512,0.0025071181864901025,0.00010166362943974408,0.0006179727402261712,0.0012782909103076566,0.15891743635081432
Level 119,0.00027072220109403133,0.0001298333259506358,0.00011466673782302273,0.00007711110326151054,0.00010916668300827344,0.00006999996387296253,0.00017027784552839067,0.0001761111586044232,0.0004242777100039853,0.00015672223849429024,0.04156011112758683,0.0009907221732040246,0.00009011107289956676,0.00032349999269677535,0.0005208889488130808,0.048795055572150484
Level 120,0.0003420833187798659,0.0001816666917875409,0.00013741680110494295,0.00008774991147220135,0.00012566669223209223,0.00007808344283451636,0.00019874994177371264,0.00022158329375088215,0.000525666594815751,0.00019983334156374136,0.044334416665757694,0.000894333429945012,0.00010300012460599343,0.0005044165688256422,0.0010442500157902639,0.059397833266605936
Level 121,0.0002357097372653023,0.00015619353601528752,0.00012838708296898874,0.00008148380044487215,0.00011709674952491637,0.00007277420691905483,0.00016929028976348138,0.0001925161378758569,0.00041951611638069153,0.00015051610347244048,0.042034645174299515,0.0008912579787354316,0.00009438709446018742,0.00033232249740150667,0.0004884838126599789,0.049544387091431885
Level 122,0.00025809680922858174,0.00016251613476103352,0.00012925809489623192,0.00008245157979188426,0.00011777418154862619,0.00007503225858653746,0.00024677419494236667,0.00018216130293665394,0.00043293545323033484,0.0001473871450270376,0.07147116126913217,0.0022392903694943072,0.00009677416434691798,0.00035135487034436197,0.0010162258160210426,0.08313554834814803
Level 123,0.00034826152070884203,0.0001619590691223431,0.00011888330453421022,0.0000790768620741263,0.00010568301640526613,0.00007303155645253211,0.00020774316442485826,0.00033150305073790354,0.0006305136748555675,0.00013750163696262823,0.06179393297893564,0.004724132325360573,0.00010335994020123032,0.0011493196375429436,0.0015934768028544497,0.09333473628925483
Level 124,0.0002563529346576508,0.0001695587655858082,0.00012205882162293968,0.0000790882417384316,0.00011014715110992685,0.00007023529478294008,0.0002179117188515032,0.0001800588523859487,0.00042949999025201094,0.00013908828773042734,0.055916323573054635,0.0008297352503766032,0.00010205883368411484,0.00033864710370407384,0.0008537352824693217,0.0655901764985174
Level 125,0.0006000185385346413,0.00036757404881495014,0.00028264814884298376,0.00017537036048317396,0.0002508147843871956,0.00018337042139912092,0.00041564815263781283,0.00043299997708311786,0.0012238333432900686,0.00031777777433119437,0.09264475926411925,0.0021061666861728386,0.0002044629805755836,0.000749555519885487,0.001195666673420756,0.13853809261625563
Level 126,0.00021792948246002197,0.0001326743710356263,0.000110424360117087,0.00006631409618048331,0.00010154103705038627,0.00006484230801176567,0.0001509474399380195,0.00016526922894020876,0.00035520513327075883,0.00011758077471779707,0.038836271810130434,0.0014015128083813648,0.00008641281941284736,0.00024217948651848696,0.0003743833318973581,0.04744695384855358
Level 127,0.000291864464448376,0.0001427729054603166,0.00010998536075291398,0.00007977289567281911,0.00010859157767269637,0.00008543406872440389,0.00016247618844521133,0.0001788498337411291,0.000503899279688468,0.00013363735593391427,0.04281508608383464,0.0009452802318424641,0.00009641758739375151,0.0003515293040473164,0.0005000512867879409,0.05297563922072969
Level 128,0.00023145835924272737,0.00012745836284011602,0.00015370832988992333,0.00007679169842352469,0.00011000002268701792,0.00006766665804510315,0.00017624994507059455,0.0001825416499438385,0.0008596667903475463,0.00013645833435778817,0.047585041650260486,0.0007657500100322068,0.00008979170039917032,0.00034145836252719164,0.0005048750705706576,0.05916487501235679
Level 129,0.00021506839583062718,0.0001445384258324774,0.00011173505176845779,0.00007553845564396972,0.00010922220416176014,0.00007104272675565166,0.00017726497374411323,0.00024009400453322972,0.0003773504350748327,0.00013831625175144937,0.050577256426565416,0.0012325897462602355,0.00008970085913554217,0.0003941025680456406,0.0007000171109779269,0.05674829913112216
Level 130,0.00022979825735092163,0.00017760525531086482,0.00011396930111866248,0.00007742106007706178,0.00010707017990123284,0.0000706886088377551,0.0001748201923379511,0.00017073683914516056,0.0004413377252619779,0.00012881138664261815,0.03844114912780035,0.004692280703845124,0.00009631140876496047,0.00041695612507235065,0.0004941842155204269,0.043933236834658475
Level 131,0.0002635999582707882,0.0001558399945497513,0.00011793997138738632,0.00008439998142421245,0.00011965999379754067,0.00007719998247921467,0.00021319999359548092,0.00018581999465823175,0.0006473200116306543,0.00013244003057479858,0.05980560001917183,0.0009497400186955928,0.00010089997202157975,0.0004015399795025587,0.000573079977184534,0.06854095997288823
Level 132,0.000359261329298992,0.00017511827321116293,0.0001279405089327406,0.00007416713697883292,0.0001062995740331224,0.00007073583988942439,0.00034963739666528474,0.0001847053767200401,0.0003904419243414873,0.00014118271815213282,0.106300338527594,0.004252700421368181,0.00010302124832553668,0.0005936621903987976,0.0018008463173740605,0.10500644546605002
Level 133,0.0002632631364752326,0.0001602807049557828,0.00012075437821055714,0.00008568423391695608,0.00011515791380875989,0.00007443860369293313,0.00023222806160910086,0.0002009298309291664,0.0011199122670580422,0.0001391228043327206,0.06303049123176095,0.0012411403943572129,0.00011378948233629528,0.0004293333101821573,0.0005363333202375655,0.089487263140383
Level 134,0.0008535000088158995,0.0005329375562723726,0.00036628123780246824,0.0002322499785805121,0.000327593763358891,0.00020278124429751188,0.0006722812395310029,0.0005399062793003395,0.0017883749533211812,0.0004290937213227153,0.16152178120682947,0.007418718741973862,0.00026953130145557225,0.0013514374877559021,0.0017152500222437084,0.1965436562168179
Level 135,0.00035316660068929195,0.00027291662991046906,0.00019658329741408428,0.00009783341859777768,0.00013616657815873623,0.00008633329222599666,0.00044024991802871227,0.0009955000908424456,0.0021904166787862778,0.00021183331652233997,0.10799008324587096,0.0037369999724129834,0.00011533343543608983,0.0013170000941803057,0.0026818333426490426,0.22231458333165696
Level 136,0.00026437324510878574,0.00016255676818788516,0.00013324883759230328,0.00008442768722795772,0.00010360496967428395,0.00007831102054606701,0.0002113934591829684,0.00022392535530042315,0.0004011570891686954,0.0001333623626276642,0.04873737481293815,0.0017202270519955903,0.00009261741930065592,0.0003138398237433719,0.00048067962133773194,0.05820397667667914
Level 137,0.00038042854118560044,0.00019349996000528336,0.00014921430764453753,0.00008614274806209974,0.00011849998762565,0.00007435719349554606,0.0002527856933219092,0.0002231428599251168,0.0008807856523032699,0.0001507141693894352,0.0862459285251264,0.001601928678740348,0.00010285719430872373,0.0004981427919119596,0.0009315000248274633,0.09776421440100032
Level 138,0.0006044286170176097,0.0003615714432228179,0.00029980956709810665,0.0001694285310804844,0.00023914285979810215,0.00016947622810091292,0.00038957145685950917,0.00039228564128279686,0.001100666665782531,0.0003211904938022296,0.0930297142781672,0.002355809545233136,0.00019152389307107245,0.0008180952364844936,0.0012830000237694808,0.11510471429764516
Level 139,0.0005486363714391535,0.0004159091463820501,0.0002949090928516605,0.00016627274453639984,0.0002435455098748207,0.00014800006862391126,0.0004604545591229742,0.00038818176835775375,0.0010327273048460484,0.000332636335356669,0.09216890907423063,0.001474181782792915,0.0001910909248346632,0.0007180909372188828,0.0017084545794535768,0.11613327269019051
Level 140,0.0005113787061347957,0.00020604734216336283,0.00013652178792021428,0.00007723131196522277,0.00011368746623284654,0.00007802420939534759,0.0008552404535877217,0.0003906724012129694,0.0007109601877733961,0.00020633082267752637,0.2305569725673227,0.0018845782635283604,0.00010729370781006577,0.0007359757861638499,0.0019122668093089425,0.24824442441668912
Level 141,0.0005530154208706107,0.00023805783315516323,0.00016172732603446081,0.0000902671161677084,0.00013311813738573985,0.00008407633679526537,0.00033777112962550526,0.0002448605820203383,0.0006783377566764948,0.00022451526770927817,0.06728158173878676,0.0037716355666438926,0.0001319913618883634,0.0010478332843275294,0.0015565848233233413,0.07206441964938338
Level 142,0.00040262500988319516,0.00022149988217279315,0.00014687498332932591,0.00007650005863979459,0.0001301250304095447,0.00007262482540681958,0.0003197499900124967,0.00023775006411597133,0.0008225000347010791,0.00015712494496256113,0.06310787494294345,0.0016419999883510172,0.00010312494123354554,0.0005353750311769545,0.0005496250814758241,0.08828187501057982
Level 143,0.0006222308326799136,0.0003937692381441593,0.0002687692355651122,0.00014230766548560216,0.00020900006907490583,0.00013292308610219223,0.0004403076421182889,0.00042976918988502945,0.0010465384604266058,0.00030507684613649663,0.10518892306404617,0.006980538368225098,0.00018076924607157707,0.0008808461089546864,0.0018717691732140689,0.12456376925827219
Level 144,0.000256770957708775,0.00015417040148801977,0.00011539385607205955,0.00007844134103818978,0.00011134077534703902,0.00007507820905045757,0.00020239664392556226,0.00028331842476387594,0.00033692736568855506,0.00012564247307580943,0.0556177039053187,0.0010612067082303696,0.00009830167137252885,0.00044115641227189723,0.0013987430301104678,0.06390200279569826
Level 145,0.00030299997182958054,0.00017560606427264935,0.00014112116486737222,0.00008975758189053246,0.00012812117171106917,0.00008115155453031713,0.00029712115329774946,0.00021251515400680628,0.0006653636298847921,0.0001525757693205819,0.0808590908788822,0.0032502424225888467,0.00010518186415235202,0.0006135454768258514,0.0006279090532299244,0.08850454544704972
Level 146,0.00033161769743903055,0.00016959932460161998,0.0001300133606154652,0.0000802621055699151,0.00011920034014720948,0.00007448748503508472,0.0002822971580944993,0.00020840568530166488,0.0005381302177308994,0.0001412237067714657,0.07372745910724735,0.003140692818343938,0.00011337061765571071,0.0005652303854081288,0.0006499599342005877,0.08050204341522167
Level 147,0.0005431764567380442,0.00026832355241126875,0.000192264629089657,0.00009811769568306558,0.00013267644681036472,0.00008767647394800887,0.0004615294747054577,0.0004597353091573014,0.0007302941316190888,0.0002540882320745903,0.1303429999799632,0.0034265588311588064,0.0001218235120177269,0.000750647036030012,0.0020605882301050074,0.12777147057247074
Level 148,0.00045808663592895144,0.00020630461005908944,0.0001470129957824881,0.00008475572272206168,0.00012676330458483484,0.00009039402659867181,0.0003246768269806612,0.0003924707639046096,0.0005222175139639905,0.00017396209893764302,0.0720089048548892,0.00536723313517442,0.00012142636316441147,0.0009368163668798366,0.001328157487793337,0.07667762639125207
Level 149,0.0004721961186750301,0.00021413839241521884,0.00014700061510307852,0.00008397967876634776,0.00017119165324420196,0.00009078555711742326,0.000345196738940081,0.000406524633989885,0.0005069473546010951,0.00017833066256911829,0.07535857019945692,0.0054094978451059,0.00012482573807852003,0.0010609502759744904,0.001389453971954613,0.08059004156512216
Level 150,0.0005155249873900579,0.0002873027671335472,0.0001890611045786904,0.0001046888905370401,0.00014684165620969402,0.00009835278486005134,0.00036183888635908564,0.0002884888866295417,0.001050605558945487,0.0002302055492893689,0.07952041388230605,0.006417925001329018,0.0001487527766989337,0.000766266666404489,0.0013275194538032843,0.11328247224446386
Level 151,0.0004087090935157115,0.00019280107990179326,0.00013401756083184359,0.00008054564314598189,0.00010802469100823217,0.0000736802265629719,0.00028130221027583584,0.000203340986464707,0.0005029886963412391,0.0001685254776520307,0.0612898306373602,0.00289857451242209,0.00011601739049209157,0.000581733782833513,0.0006798624578935284,0.06681100695548309
Level 152,0.0002517321596055159,0.0001357857171179993,0.00011551785948021071,0.00007832144287281803,0.00010550001336793815,0.00006939290324226022,0.0002470178795712335,0.00016571430855297616,0.00043864286271855235,0.00013076788413205316,0.06077141071104312,0.0009007678184259151,0.00009114288591912814,0.0005596071298766349,0.0005437143013945647,0.06918403569475881
Level 153,0.0003660812949482296,0.0001607352009881455,0.00012632515877084466,0.00007919306982057007,0.00010384220153413984,0.00007346861823743073,0.00040216795633643315,0.00019343933385607018,0.000459704131168551,0.00015709383994367618,0.09157001254612494,0.001103267792024462,0.00011091571867920223,0.0005596539098045745,0.0017916634779042708,0.10022828691609502
Level 154,0.00031417861048664363,0.00016374997462012937,0.00013457145541906357,0.00007792856610779251,0.0001091072169531669,0.00006971428436892373,0.0003457142738625407,0.0001815714141620057,0.0003584285732358694,0.00015814284727509533,0.09395410719194583,0.0008074285994682993,0.0001175714423879981,0.0004141785071364471,0.0010920357391504304,0.1022721428557166
Level 155,0.00034351320172194556,0.00019191937777292994,0.00012765016120196913,0.00008225924308205096,0.00011174005403040986,0.00007279027983932733,0.0002655306898875879,0.00021805715300260805,0.0009900210054193236,0.000153137191532451,0.05742111336762275,0.0018152275531802039,0.0001145815048329624,0.0003742215688342661,0.0006105819728635116,0.21614062891404812
Level 156,0.0003867538359302741,0.00019449229853657577,0.00012912309656922633,0.00007755383849143982,0.00010460001917985769,0.00031479998276783867,0.0003836615799138179,0.00021189234864253263,0.0015635846325984368,0.00015029229510288972,0.19557276924785513,0.0031679077073931694,0.00010210770683792921,0.0005807999808054704,0.0007045846360807235,0.25553315385746267
Level 157,0.00027691422562514033,0.00014111423598868507,0.00011271427252462932,0.00008014286203043802,0.00010825714894703456,0.00007017143070697784,0.00022185716245855605,0.000282171368598938,0.0004962000197597913,0.00011845714013491358,0.06645520004842963,0.0013798285807882036,0.00009237143344112806,0.0005370000111205237,0.0015265999494918755,0.07127657141536474
Level 158,0.00024255501823811725,0.0001517344604838978,0.00011703586673729442,0.00007504784796190889,0.00010589952914837445,0.00007071052165479181,0.00021400238258060085,0.0002419425912076634,0.00034736841360026853,0.0001311650729190077,0.05773501675219485,0.0019105837243702708,0.00009467224612760772,0.000343409100654379,0.0013688468946919344,0.0658330645882324
Level 159,0.00022552383043581532,0.00015130953951960518,0.0001191904413558188,0.0000759047522608723,0.00010042854895194371,0.00007040472701191902,0.0001982857051882006,0.00025047620181881244,0.00041388097174820446,0.00014221424325591041,0.056418309542572216,0.0010535000113859063,0.00009304760689181941,0.0004318571272527888,0.0006598809490069037,0.0634308809614075
Level 160,0.0003267470017883433,0.00020677107947328723,0.00015984941834965385,0.00010033736443034855,0.0001413794907640262,0.00009309638190610581,0.000418271081163043,0.0003976385552346347,0.000635746978672154,0.00018400600157588362,0.1361405541980078,0.001787626509924969,0.00014096988836325794,0.0007395782979227692,0.0011211325279829733,0.14725341566512923
Level 161,0.00025620582677862225,0.00015088235137655456,0.00011888229945564971,0.00007661752512349802,0.00010238231762367137,0.00006802940248128246,0.00027038235052981795,0.00032094114131348976,0.00048691174015402794,0.00012805881252621904,0.07025552942307994,0.0022619705345919903,0.00008738240884507403,0.0009238823755260776,0.0006669706199318171,0.08647232350674183
Level 162,0.00035931002348661424,0.00019584001041948794,0.00029523999895900486,0.00008790001273155212,0.00010459999088197946,0.00007705001160502434,0.0003836399456486106,0.00020165999885648488,0.0006728600012138486,0.0001456200424581766,0.12999283001758158,0.0022293199645355343,0.00011199001222848892,0.0005702899768948555,0.0005135400127619505,0.15472451001871376
Level 163,0.00035643632865861813,0.0001671621381326514,0.00011664124123617621,0.00007555147394862654,0.00010916018992744823,0.00006853732354496724,0.00036986225664344217,0.0001818604642671625,0.0007882296322175625,0.00013692909389719727,0.10544494796086301,0.0039034421882243936,0.00010734460473964517,0.00042422150062834235,0.0006646348985454565,0.12698004326151083
Level 164,0.0002821051087733862,0.00015045044099067423,0.00011673272942548042,0.00007484684203256358,0.000095771773866526,0.0000667717816817152,0.0002558528412099894,0.00017196696402656066,0.00039818920279005625,0.00013140539496063112,0.09197282884549629,0.0011855435261206406,0.00009833332626624508,0.0005173963905723245,0.0013633333440232385,0.10285692793448586
Level 165,0.0002523600123822689,0.00015247998759150506,0.00012183990329504014,0.00007875997573137284,0.00010627999901771545,0.00007083997130393982,0.0002339201048016548,0.0001860000379383564,0.0004454799555242062,0.0001483599655330181,0.05840871999040246,0.0011816000193357469,0.00009359994903206825,0.00044688003137707713,0.0006202400662004947,0.06834683995693921
Level 166,0.0002989456516461096,0.00017074637276970822,0.00013136595447102317,0.00008432609130344962,0.0001607174121275328,0.00007694567708919446,0.0008400181288142567,0.0004044637654273622,0.00032289492546756196,0.00015368478446928918,0.22367283332573276,0.0014426050542354367,0.00011426449307928915,0.001384231881103546,0.0036206231840575733,0.23227262682875321
Level 167,0.0003441249718889594,0.00022362492745742202,0.00016087503172457218,0.00008112500654533505,0.00016024988144636154,0.00008024991257116199,0.00047149998135864735,0.00030212494311854243,0.0007046249811537564,0.00021299993386492133,0.10331750003388152,0.0023623750312253833,0.00010062509682029486,0.0006173750152811408,0.0023161250865086913,0.10963424999499694
Level 168,0.0005098125257063657,0.0002815624757204205,0.0002449999446980655,0.00015456241089850664,0.00019712498760782182,0.00011631252709776163,0.000776125059928745,0.0003094375424552709,0.0009269375004805624,0.00026443746173754334,0.33404587491531856,0.0016000625037122518,0.0001797500008251518,0.001424249989213422,0.002298000064911321,0.3803691249922849
Level 169,0.0003181053325533867,0.0001793157946514456,0.0001535788913698573,0.00008357897106754153,0.00012210521258805928,0.00007957891610107924,0.0002985790764030657,0.0004401579009074914,0.000628684230736996,0.00015831576954377326,0.08236784215918497,0.000940421056982718,0.0001012632182162059,0.0006949473662596,0.0011266316042134637,0.09272621057339404
Level 170,0.0003411222346303094,0.0001496350179625441,0.00011496219061771218,0.0000769086962387718,0.00009927067607561192,0.00007362341464254065,0.0008120625120788716,0.00033926659760842646,0.0005252386668394895,0.00012061955141169684,0.16706128421146524,0.006761368206241013,0.00010366272591414565,0.0010391750832105297,0.0007516367334940507,0.1679179095596107
Level 171,0.000361518007341149,0.00013889789327301762,0.00011574879221595271,0.00007422222622102115,0.00010345454790355817,0.00007225977137053305,0.00038177887442839557,0.00023158036927427961,0.0006676220888665399,0.00013524967339421554,0.07493081598918513,0.0020159841882213003,0.0001020926680926317,0.0005432870049850887,0.0006417992967968258,0.09069408146964307
