Level, h1, h2, h3, h4, h5, h6, h7, h8, h9, h10, h12, h13, h14, h15, h16, h17
Level 172,0.0003919843278947424,0.00015529562703898696,0.0001870489022770866,0.00007659050284839068,0.00007642646793459282,0.00007527883424133551,0.0003599671066784468,0.00022526158661138816,0.0006223281875985568,0.0001310497278072795,0.08785019692827443,0.0031215077052350903,0.00009262244232365342,0.0006588196656743034,0.0007573939004882437,0.09574755757558541
Level 173,0.0007568503757871464,0.00027311193084938236,0.00024301963555554488,0.00008640710506645887,0.00008943131802866948,0.00008690597487553969,0.0016549859653439438,0.0008743606946047614,0.0014540505037096139,0.0001836676108271222,0.3695738885101888,0.015219225429990343,0.00012904332548964258,0.0026148349100529717,0.001982735760194721,0.4374571724326741
Level 174,0.0005613740470261077,0.00021754776721087077,0.0002146617438266283,0.00008346743613075101,0.00009101611302318961,0.00008517447646791503,0.0003671329792094146,0.00029306370516525305,0.0005978046428059365,0.00017334338484268288,0.07248720612433299,0.004795038649161998,0.00011641357505341545,0.0011369584585135839,0.0006648701525683184,0.07776578528433899
Level 175,0.0008615517877971829,0.0002646281307066242,0.00023877736173870469,0.0000951707956601013,0.00009284601073118638,0.00009239376692419546,0.0017590321879297666,0.0009892467952792795,0.0018396420715351709,0.00018104270543910263,0.3773183761032266,0.015772396383982246,0.00015165021861125779,0.0027676080165863494,0.002086933366167797,0.45093488386490754
Level 176,0.0007237950109366444,0.00022989266849132077,0.00020889919781896457,0.00008590846891884267,0.00008676691430576044,0.00008740349873267062,0.0015541005432466546,0.0009026305940539856,0.0015915707971714524,0.0001724914154790373,0.36126452270983983,0.015349502567791705,0.00013519209687367937,0.0027845437033384665,0.0027709241986052,0.43486549600868346
Level 177,0.0007287096085031426,0.0002676620105247477,0.00024603404260987126,0.00008898577697268627,0.00009785284263111531,0.00009488212505370192,0.0005330155547520537,0.0004644124108807848,0.0008390558266048696,0.0002014516436478904,0.0913011746238019,0.004319408058600606,0.00013347974316491252,0.0009662522319161382,0.003425819760234633,0.09489571286080742
Level 178,0.0009683584764359459,0.00028320322293908364,0.00029886084939202955,0.0000899303043561597,0.00010638247514444012,0.00010289030089493721,0.0009708456184354521,0.0010045323190429518,0.001316439483555094,0.00025088315409037374,0.26963763634163523,0.005287700050300167,0.000158733505034639,0.002466492778471401,0.005140526980281838,0.3068944306263039
Level 179,0.00042460039258003236,0.00020549967885017396,0.00019939914345741273,0.00009059980511665345,0.00008950009942054749,0.00009310096502304077,0.00040120035409927366,0.00043710246682167054,0.0006110996007919311,0.00016699880361557007,0.06946249976754189,0.002191901206970215,0.00010929778218269349,0.0009250000119209289,0.0009136997163295746,0.07657329961657525
Level 180,0.000451159084317696,0.00017810416458851068,0.00016949740956671795,0.00007912468406098399,0.00008133835905226902,0.0000809056322966049,0.0005864329005948346,0.00023908434963938017,0.0009258107388790567,0.0001376019559096341,0.16532556716334168,0.0033905126562165976,0.00011339301790171001,0.0019140350655536746,0.0023683781795833833,0.1858625674425666
Level 181,0.0004460927602073429,0.00019105303301086284,0.0001748255542737942,0.00008454966854979997,0.0000843131650847251,0.00008533970323987706,0.00039434591778912816,0.00044692458172869665,0.0009652102349114596,0.00014298238699704828,0.10629986103719784,0.007956369519974442,0.00011626447226108355,0.0005393115156997603,0.0007130356880511345,0.14506996712819445
Level 182,0.0005815976183087787,0.00020497771029933306,0.0001956030490386786,0.00008311568016189887,0.00008597616847698326,0.00009114175506345696,0.0003200465913649145,0.0005030729695690572,0.0006568362654433675,0.00016911277906087044,0.06416906308177975,0.00504580235036608,0.00012080734729314929,0.0006985903076773054,0.0010936099348951413,0.07992989833184512
Level 183,0.0005695733801976213,0.0002161312882064385,0.00018814371905999226,0.0000808002974206695,0.00008757361927748035,0.0000840742521730154,0.0011462608272785665,0.001488906810154119,0.0007409466134160179,0.00016177185795439785,0.34010167507042705,0.0019420455972559239,0.00013962767218248038,0.0014340395124732754,0.002889571576963575,0.3593617761601606
Level 184,0.0005199644021452401,0.00020979310325819797,0.00017082573551880685,0.00007905452349965354,0.00008281872913605907,0.00009359015059347414,0.0010588863261148964,0.001385680867222347,0.0008129522320382943,0.00014115648525038678,0.33582928660481043,0.003429475144446559,0.00011535951822134545,0.0015543498557262548,0.0028005867445354024,0.3529190147658734
